,fpr,tpr,thresholds
207,0.9662938105891126,1.0,-31.0
208,0.9950782997762864,1.0,-32.0
209,1.0,1.0,-33.0
210,0.0,0.0,inf
211,0.0,0.004866180048661801,92.0
212,0.0,0.010340632603406326,91.0
213,0.0,0.022506082725060828,90.0
214,0.0,0.04440389294403893,89.0
215,0.0,0.06934306569343066,88.0
216,0.0,0.1070559610705596,87.0
217,0.0,0.16605839416058393,86.0
218,0.0,0.23175182481751824,85.0
219,0.0,0.305352798053528,84.0
220,0.0,0.36009732360097324,83.0
221,0.0,0.40206812652068125,82.0
222,0.0,0.4373479318734793,81.0
223,0.0,0.4835766423357664,80.0
224,0.0,0.5444038929440389,79.0
225,0.0,0.6332116788321168,78.0
226,0.0,0.7433090024330901,77.0
227,0.0,0.8454987834549879,76.0
228,0.0,0.9166666666666666,75.0
229,0.0,0.9610705596107056,74.0
230,0.0,0.9847931873479319,73.0
231,0.0,0.9963503649635036,72.0
232,0.0,0.9987834549878345,71.0
233,0.0,1.0,70.0
234,0.0002666311158512198,1.0,-9.0
235,0.0003999466737768298,1.0,-10.0
236,0.0014664711371817091,1.0,-11.0
237,0.0034662045060658577,1.0,-12.0
238,0.0061325156645780565,1.0,-13.0
239,0.009465404612718305,1.0,-14.0
240,0.013998133582189041,1.0,-15.0
241,0.022263698173576856,1.0,-16.0
242,0.033995467271030526,1.0,-17.0
243,0.05772563658178909,1.0,-18.0
244,0.0847886948406879,1.0,-19.0
245,0.1251833088921477,1.0,-20.0
246,0.17530995867217705,1.0,-21.0
247,0.22117051059858686,1.0,-22.0
248,0.26276496467137717,1.0,-23.0
249,0.300759898680176,1.0,-24.0
250,0.3510198640181309,1.0,-25.0
251,0.4276763098253566,1.0,-26.0
252,0.5148646847087055,1.0,-27.0
253,0.5903212904946007,1.0,-28.0
254,0.6747100386615118,1.0,-29.0
255,0.7762964938008265,1.0,-30.0
256,0.8734835355285961,1.0,-31.0
257,0.9329422743634183,1.0,-32.0
258,0.9660045327289695,1.0,-33.0
259,0.9852019730702573,1.0,-34.0
260,0.9933342221037195,1.0,-35.0
261,0.9977336355152646,1.0,-36.0
262,0.9997333688841488,1.0,-37.0
263,1.0,1.0,-38.0
264,0.0,0.0,inf
265,0.0,0.00033467202141900936,98.0
266,0.0,0.0006693440428380187,97.0
267,0.0,0.0013386880856760374,96.0
268,0.0,0.005689424364123159,95.0
269,0.0,0.012382864792503346,94.0
270,0.0,0.024096385542168676,93.0
271,0.0,0.04049531459170013,92.0
272,0.0,0.06693440428380187,91.0
273,0.0,0.10809906291834002,90.0
274,0.0,0.15127175368139223,89.0
275,0.0,0.17402945113788487,88.0
276,0.0,0.19578313253012047,87.0
277,0.0,0.20247657295850066,86.0
278,0.0,0.21586345381526104,85.0
279,0.0,0.24129852744310576,84.0
280,0.0,0.2918340026773762,83.0
281,0.0,0.37617135207496655,82.0
282,0.0,0.5030120481927711,81.0
283,0.0,0.6395582329317269,80.0
284,0.0,0.7419678714859438,79.0
285,0.0,0.8242971887550201,78.0
286,0.0,0.8778447121820616,77.0
287,0.0,0.9236947791164659,76.0
288,0.0,0.9564926372155288,75.0
289,0.0,0.9799196787148594,74.0
290,0.0,0.9919678714859438,73.0
291,0.0,0.9956492637215528,72.0
292,0.0,0.9976572958500669,71.0
293,0.0,0.9983266398929049,70.0
294,0.0,0.998661311914324,69.0
295,0.0,0.999330655957162,66.0
296,0.0,1.0,64.0
297,0.00016241676140977748,1.0,5.0
298,0.00048725028422933245,1.0,4.0
299,0.0021114178983271076,1.0,3.0
300,0.00324833522819555,1.0,2.0
301,0.0064966704563911,1.0,1.0
302,0.010069839207406204,1.0,0.0
303,0.015754425856748418,1.0,-1.0
304,0.02062692869904174,1.0,-2.0
305,0.027448432678252397,1.0,-3.0
306,0.0375182718856586,1.0,-4.0
307,0.04775052785447458,1.0,-5.0
308,0.06269286990417411,1.0,-6.0
309,0.07324995939580965,1.0,-7.0
310,0.08608088354718207,1.0,-8.0
311,0.09988630826701315,1.0,-9.0
312,0.1132044827026149,1.0,-10.0
313,0.12571057333116778,1.0,-11.0
314,0.13805424719831086,1.0,-12.0
315,0.14812408640571706,1.0,-13.0
316,0.15527042390774728,1.0,-14.0
317,0.16469059606951436,1.0,-15.0
318,0.17346110118564237,1.0,-16.0
319,0.18206918954036055,1.0,-17.0
320,0.19213902874776678,1.0,-18.0
321,0.2020464511937632,1.0,-19.0
322,0.24979697904823778,1.0,-22.0
323,0.2694494071788209,1.0,-23.0
324,0.28471658275133993,1.0,-24.0
325,0.30404417735910344,1.0,-25.0
326,0.32126035406853987,1.0,-26.0
327,0.33945103134643495,1.0,-27.0
328,0.3594282929998376,1.0,-28.0
329,0.3826538898814358,1.0,-29.0
330,0.40929023875263926,1.0,-30.0
331,0.44323534188728275,1.0,-31.0
332,0.51096313139516,1.0,-32.0
333,0.6025661848302745,1.0,-33.0
334,0.6782523956472308,1.0,-34.0
335,0.7537761897027774,1.0,-35.0
336,0.8426181581939256,1.0,-36.0
337,0.9228520383303557,1.0,-37.0
338,0.9680038980022738,1.0,-38.0
339,0.9865194088029885,1.0,-39.0
340,0.9954523306805262,1.0,-40.0
341,0.9991879161929511,1.0,-41.0
342,0.9998375832385902,1.0,-42.0
343,1.0,1.0,-43.0
